,name,addr,lat,lng
4246,永強,台南市永康區埔園里中正路102號,23.030218267008998,120.25435713142704
4247,西門,台南市北區西門路四段132號,23.008870792111537,120.20747388372084
4248,大五,台南市中西區法華里大同路一段218號220號,22.98247298528483,120.21134394864109
4249,砲校,台南市永康區中山南路566號之1,23.01895839909986,120.24113378449417
4250,安平,台南市安平區安平路99號,22.99959100637665,120.16444574923543
4251,鎮山,台南市中西區西湖里湖美街10號,22.99937445045877,120.18013931793523
4252,新醫,台南市新營區民權里民權路96號96-1號1樓,23.309058918402666,120.31204978227247
4253,高大,台南市新市區銘傳街87號89號1樓,23.07413951457096,120.28996741326677
4254,大忠,台南市南區大忠里中華南路一段178號,22.97041123426041,120.21133392685678
4255,蔦松,台南市永康區中正北路431號433號,23.042081482110827,120.25462049999999
4256,康永,台南市永康區永康里永平街120號,23.02198423229851,120.26337669830917
4257,新圓,台南市新營區忠政里中正路2鄰121號,23.308550081472035,120.31608940755474
4258,瀚宇,台南市新市區南科二路35號1樓,23.09506883152522,120.279072635582
4259,新樹人,台南市善化區光文里中山路143-2號,23.13278167110052,120.30156165528882
4260,永龍,台南市永康區埔園里中山路398號,23.035397259507175,120.25468029378499
4261,期建,台南市安平區文平里建平路277號,22.98845091257429,120.1822521083733
4262,大潭,台南市歸仁區大潭里長榮路一段320巷11號,22.90971713018628,120.27191116959996
4263,子龍,台南市佳里區子龍里1鄰子良廟3-1號,23.172070000000076,120.20886000000007
4264,南龍,台南市佳里區建南里安南路22鄰256號,23.15204358756994,120.17987497140633
4265,龍成,台南市北區成功路2號,22.997644322522852,120.21147657493226
4266,臻鈺,台南市永康區勝利里18鄰勝學路226號,23.00625405467713,120.2312493805182
4267,五王,台南市永康區中華二路146號1樓,23.00862145268047,120.23792158673325
4268,安興,台南市永康區北灣里20鄰北興路51號,23.014309263402314,120.26564784179698
4269,東澓,台南市東區富農街一段167號1樓,22.982614826533563,120.23487273466446
4270,自由,台南市東區和平里自由路二段37號,22.971898219579337,120.23749269008145
4271,南瀛,台南市永康區鹽行里中正路299號,23.033881477378973,120.24528928129149
4272,新海佃,台南市安南區海佃路一段239號一樓,23.025626057447095,120.19122009628387
4273,清美,台南市新化區協興里中山路624號,23.03666662559865,120.29957528504241
4274,新永健,台南市中西區健康路一段346號,22.9814674565756,120.19995
4275,新東灣,台南市永康區民族路186號188號1樓,23.00518747544573,120.26975206079399
4276,華東,台南市永康區中華路472號,23.011008013330205,120.23243628977424
4277,遠專,台南市新市區永就里中華路53巷9號,23.064376232038715,120.29467115514457
4278,大府,台南市中西區府前路二段115號1樓2樓,22.991133929770978,120.19458372661438
4279,永華東,台南市安平區永華路二段210號,22.989898361648077,120.1811953200127
4280,鹽金,台南市鹽水區義稠里8鄰義稠110之19號,23.326002524441304,120.25392645111742
4281,全興,台南市南區新樂路72號,22.96863220992651,120.17440917677055
4282,茄拔,台南市善化區嘉北里13鄰352號,23.146150000000034,120.3293000000001
4283,安傑,台南市安南區頂安里北安路二段480號1樓,23.036117437417023,120.20329818249749
4284,德航,台南市仁德區大同路三段202號,22.95710826089216,120.21734992962676
4285,臻品,台南市永康區三合里中山東路117號119號1樓,23.012145975890615,120.23649694718178
4286,長益,台南市仁德區土庫里太子路233號,22.991216521784317,120.26160061809685
4287,大營,台南市新市區大營里136-1號,23.09258491159772,120.30960498536538
4288,學甲,台南市學甲區仁得里華宗路321號,23.228547159358598,120.18288349472708
4289,P7廠,台南市善化區南關里三抱竹路1號,23.1081148509436,120.26853174184916
4290,永玉,台南市永康區龍潭里永明街175號,23.024615405505163,120.2625893505396
4291,省新,台南市新市區永就里9鄰中山路180號1樓,23.072087965029723,120.2979933388828
4292,德緯,台南市北區成德里育德二路20鄰308號,23.00791778787599,120.20255251513191
4293,環安,台南市安南區長和路二段12巷272號,23.070096502914197,120.22306083625708
4294,宜翔,台南市柳營區中埕里中山西路二段10鄰61號,23.27770628088746,120.3171377118992
4295,邦品廠,台南市善化區環西路二段3號,23.10997607979067,120.27213827761987
4296,修齊,台南市北區成功路54號,22.998049909804333,120.20742400222173
4297,白金,台南市永康區復國一路357號,23.01221917929483,120.24651129531416
4298,大通,台南市歸仁區和平北街32號,22.967791407438398,120.29630028518663
4299,復康,台南市永康區二王里忠孝路429巷15弄6號,23.018316580068127,120.24359186955394
4300,總頭寮,台南市安南區長溪路二段416號,23.051425201223378,120.20273783042867
4301,西濱,台南市南區中華南路二段317號319號,22.96170052510254,120.18519802553521
4302,晶越,台南市中西區西門路一段658號B2,22.986825403025613,120.19761936543193
4303,加吉吉,台南市安南區新順里培安路155號,23.042510335690366,120.21179838381224
4304,康平,台南市安平區健康三街81號,22.987172661117196,120.1682805828381
4305,嘉凱,台南市仁德區保安里保安路一段56巷55號,22.921959718304485,120.2279496797275
4306,新康華,台南市永康區大橋二街38號,23.01889245461371,120.22741655343638
4307,和緯,台南市北區成功里和緯路二段252號,23.012246314472772,120.20627318082404
4308,郡王,台南市中西區府前路一段144號,22.989035503750916,120.2073795
4309,學成,台南市學甲區慈生里中正路296號,23.234460077153937,120.18053074438795
4310,信雄,台南市永康區南台街1號,23.02232414709451,120.22499071870851
4311,忠勇,台南市永康區成功里小東路4鄰637號1樓,22.998559471579245,120.23816799708584
4312,力大,台南市東區生產路299號,22.965074548444715,120.22959700124075
4313,西港,台南市西港區西港里中山路366-1號,23.122459906745913,120.2031805592648
4314,怡平,台南市安平區文平路462號1樓,22.994197344711186,120.17888858479998
4315,新東,台南市東區林森路二段84號,22.987047342489497,120.22305951056026
4316,小北,台南市北區西門路四段455號,23.01782893395458,120.21196932832258
4317,歸仁,台南市歸仁區中山路二段60號,22.96697932168613,120.29238187538232
4318,東龍,台南市東區東門路一段362號,22.98666964749853,120.21860199763405
4319,立登,台南市歸仁區民生北路106號,22.97055606272721,120.28101826354653
4320,赤崁,台南市中西區民族路二段331號,22.996775735212697,120.2026631806798
4321,仙草埔,台南市白河區仙草里仙草6之30號,23.347070801546597,120.4724737740495
4322,裕豐,台南市東區東門路二段291號,22.983448441860432,120.2263283288995
4323,時尚,台南市永康區鹽洲里仁愛街19號21號1樓,23.04230506735057,120.23800870718098
4324,富裕,台南市東區後甲里裕農路657號1樓,22.988660991050786,120.2354761059363
4325,南台,台南市永康區南台街1號1樓,23.02212709019567,120.22374486303306
4326,素心,台南市仁德區中山路258號260號,22.970671332794627,120.26022292645274
4327,新六廠,台南市善化區南科北路1號1樓,23.112531576461443,120.27581234165275
4328,P1廠,台南市善化區南科北路1之1號1樓,23.112531576461443,120.27581234165275
4329,綜合,台南市中西區水仙里民生路二段26號28號1樓,22.994849388568277,120.19838929087081
4330,南茂,台南市新市區南科七路5號2樓,23.110394208696537,120.27571142299033
4331,聯電,台南市新市區南科三路57號,23.097671550637763,120.27553132944774
4332,九份子,台南市安南區國安里九份子大道6號1樓,23.027735534329295,120.22278415398114
4333,趣淘,台南市楠西區密枝里密枝102之5號1樓,23.222140056956146,120.4988662445322
4334,新天地,台南市柳營區太康里22鄰201-10號,23.287873776661314,120.33359314478984
4335,興灣,台南市永康區南灣里大灣東路63號1樓,22.998811799949518,120.26121227152416
4336,康西,台南市永康區永大路二段440號,23.009731397258566,120.2628269399761
4337,伍鈺,台南市永康區永華路406號408號,23.012872019706844,120.25904725812221
4338,安期,台南市安平區慶平路60號62號,22.996968379969935,120.18291339800334
4339,好巧,台南市永康區安康里中華西街152號,23.01604555643655,120.22573968495726
4340,文南,台南市南區健康路二段270號,22.981741354434714,120.1900015685556
4341,建華,台南市南區文華里中華西路一段438號,22.985357479600665,120.1865796247619
4342,大灣,台南市永康區大灣路951號,22.99901388591389,120.2529529381095
4343,明珠,台南市中西區公正里民族路二段53號,22.994428485140585,120.21029902553522
4344,府醫,台南市中西區赤崁里中山路125號,22.995445681400962,120.20946437924879
4345,聯晶,台南市新市區豐華里南科二路18號7樓,23.09518415404806,120.27886489716661
4346,帝標,台南市東區龍山街109號111號,22.98385420705176,120.22328960921006
4347,文賢,台南市北區文賢路1116號,23.01622377047145,120.1935299027352
4348,安學,台南市安南區南興里12鄰公學路五段685號一樓,23.07501133138099,120.15963758130889
4349,東發,台南市東區中華東路三段379號,22.97364991534425,120.22134624785042
4350,佳成,台南市佳里區興化里佳里興492-50號,23.188600184286482,120.18758683847878
4351,丹比,台南市北區六甲里西門路四段332號,23.01337421321742,120.20943120632225
4352,代天府,台南市北門區鯤江里976號,23.289870000000064,120.14876000000004
4353,大瑩,台南市仁德區二行里中正西路347號1樓,22.91781568776198,120.2179885760442
4354,康橋,台南市永康區中山南路12-5號,23.011711146257788,120.2267982094177
4355,群創B,台南市善化區南關里南科八路12號B1樓,23.114649227336635,120.2752821106141
4356,安同,台南市安南區同安路235號,23.042430638640397,120.19213508797397
4357,南應大,台南市永康區鹽行里中正七街27.29號1、2樓,23.040173964481465,120.24020152608348
4358,海裕,台南市北區雙安里海安路三段219巷5號1樓,23.00661975314142,120.19899825553334
4359,仁發,台南市永康區東橋里東橋六街61號,23.019797488971907,120.23476906974672
4360,文成,台南市北區文元里文成路775號,23.012128368334185,120.19474074405215
4361,成大,台南市北區勝利路138號B1樓,23.00229160432173,120.21909813983292
4362,三舍,台南市新市區三舍里三舍55號,23.089584173754904,120.29558971051422
4363,康健,台南市北區北門路三段49號,23.01439909631252,120.21733132180171
4364,真新,台南市麻豆區油車里油車24之1號,23.189297443302728,120.24481990039791
4365,東楨,台南市白河區永安里新興路507號一樓,23.35269658728149,120.41775720843674
4366,永成,台南市南區佛壇里明興路1322號1樓,22.92238063296342,120.18465561168406
4367,新安發,台南市安定區安加里安定407號,23.11744878580202,120.23578226367555
4368,辰佳,台南市永康區永大路二段11號,23.001345199001673,120.25961368220902
4369,南化,台南市南化區南化里128號1樓,23.04105000000004,120.48610000000008
4370,真潭,台南市歸仁區大潭里中正南路三段22號,22.91603984563102,120.27207622718431
4371,立青,台南市歸仁區南保里民權南路一段108號1樓,22.96717996280802,120.28790873801132
4372,佳立,台南市佳里區佳東路361號,23.16180984540369,120.18266031458833
4373,席悅,台南市東區東光里東興路41號1樓,22.990952277977037,120.22864926085933
4374,善良,台南市善化區中正路385號1樓,23.127722497085813,120.29401113820771
4375,嘉藥,台南市仁德區保安里二仁路一段60號1樓,22.92445480283806,120.22319665971372
4376,北安,台南市北區公園路599-11號,23.014617243695472,120.21295763085013
4377,大欣,台南市北區和緯路五段76號,23.00602587927745,120.18431489993658
4378,永勝,台南市永康區六合里中華二路320號1樓,23.008460489324197,120.2320479132668
4379,新奇美,台南市永康區甲頂路18.20號一樓,23.020346912574293,120.21960089162671
4380,常興,台南市仁德區中正路三段701號,22.99165141326678,120.25572403719201
4381,鹽水,台南市鹽水區中正路35號,23.31992254731954,120.26772734875058
4382,鳳凰,台南市安南區北安路二段122號,23.028373822926877,120.2049300848
4383,仁興,台南市歸仁區南保里大德路307號,22.973655510675822,120.28807682653354
4384,善和,台南市善化區坐駕里大成路319號,23.129730776559636,120.29822596073056
4385,郡豐,台南市安平區郡平路307號,22.989554528997672,120.16407220191587
4386,仁義,台南市仁德區中正路二段1052號,22.968183478215686,120.25268023939631
4387,群創三,台南市新市區環西路二段2號1樓(群創三廠),23.101600759587576,120.27533927876271
4388,群創五,台南市新市區環西路二段2號1樓(群創五廠),23.10177143158865,120.27525959437926
4389,安昌,台南市安南區塭南里安昌街101號,23.069529575913183,120.21877536052293
4390,富里,台南市安南區安富里府安路五段154號155號156號,23.022775141006317,120.1982323781523
4391,新黎明,台南市麻豆區興國路40-10號,23.180454062178946,120.24763788732756
4392,鼎富,台南市關廟區南花里中正路881號,22.961895329159287,120.33156179822838
4393,建平,台南市安平區建平七街689號,22.990118711062465,120.16885801234923
4394,荷韻,台南市白河區河東里9鄰冀萁湖122-35號,23.341830139735258,120.43887672836038
4395,加賀,台南市歸仁區大廟里大廟一街1號,22.997091740492824,120.27713426172892
4396,鼎利,台南市關廟區南雄路二段210號,22.964572267557266,120.32876104151983
4397,鼎亨,台南市東區德東街101號,22.961787463788973,120.23044032361935
4398,永福,台南市中西區永福路二段65號1樓,22.99183285873389,120.20076909628386
4399,府城,台南市安平區永華路二段532號,22.990837263402316,120.17388209700499
4400,南站,台南市仁德區中洲里中洲1-15號1樓,22.90558509134952,120.26508324632118
4401,小東,台南市東區小東路256號,22.998937789601374,120.23078996197133
4402,唯勝,台南市中西區民權路三段150號一樓,22.997283264787296,120.19608940313923
4403,和慶,台南市安南區安中路一段701巷33.35號,23.041770035518542,120.19511691563274
4404,長安營,台南市仁德區保仁路195號(營區內),22.95983458555073,120.22300357813491
4405,喬興,台南市西港區慶安里新興街8-77.8-78號,23.114577698309184,120.20283003081538
4406,北園,"台南市北區北園街6號之6, 1、2樓",23.010057000000003,120.22329890175426
4407,F18,台南市安定區北園二路8號1樓,23.104326392857942,120.2477971864696
4408,衛國,台南市東區林森路二段192巷24弄5號.7號,22.989017041375593,120.22538439855158
4409,橋鈺,台南市永康區東橋七路369號1樓,23.02505363890583,120.23519043918952
4410,安醫,台南市安南區州南里12鄰長和路二段66號B1,23.064142706962766,120.22313968394869
4411,裕孝,台南市東區裕農路888號1樓,22.989725233324243,120.24337999387144
4412,金昇,台南市南區金華路二段341號,22.98556070774424,120.19177130584578
4413,成商,台南市東區大學里勝利路118號1、2樓,22.99596095697963,120.2181991541923
4414,台江,台南市安南區安中路二段140號1樓,23.046387023053725,120.18769626908646
4415,上鈺,台南市南區大成路一段128號1、2樓,22.97502150764606,120.20018782944777
4416,聖安,台南市安南區安中路六段850號1樓,23.065874349991304,120.12773680711516
4417,天期,台南市安平區國平路198號1樓,22.98992916302813,120.17108324428465
4418,三麗,台南市新化區協興里正新路305號1樓,23.03871786150384,120.30283064501702
4419,明和,台南市南區中華西路一段89號,22.977482426596985,120.18451024210897
4420,北站,台南市仁德區中洲里中洲1-16號1樓,22.90639019040333,120.26600872052616
4421,華康,台南市永康區中華路8-7號1樓,22.99970495697964,120.23491066140568
4422,台南蔡,台南市永康區中正南路628號,23.03818244018699,120.2336695423279
4423,崇學,台南市東區崇善路168號,22.980555827918543,120.22324277032722
4424,福耀,台南市東區崇明路377號377-1號,22.97503822981701,120.22251119706843
4425,夢公園,台南市學甲區中山路187號1樓,23.23551373907919,120.17598538507717
4426,新新樓,台南市東區東門里前鋒路16號1樓,22.98992047960067,120.21275807369148
4427,高梓,台南市仁德區後璧里中正路二段387號,22.953127588954924,120.25183152746844
4428,鼎鑫,台南市關廟區中山路二段27號1樓,22.959970889809025,120.3272433388828
4429,新市,台南市新市區華興街48號1樓,23.077125219545238,120.29453669969416
4430,長和,台南市安南區長和一街39號,23.06318087870052,120.21437337982569
4431,工館,台南市永康區崑大路195號,22.99838854731954,120.25288615598129
4432,東和,台南市東區東安路291號293號1樓,22.997681999999998,120.22720915652958
4433,安東,台南市安南區安和路一段308號1樓,23.03245258312654,120.21250924231052
4434,崑教,台南市永康區崑大路195號,22.99838854731954,120.25288615598129
4435,新大港,台南市北區大和里大港街140號1樓2樓,23.013436148219686,120.18999173604944
4436,和順,台南市安南區安和路五段166號,23.066190544549578,120.21800484277797
4437,佳里,台南市佳里區光復路197號197-1號,23.160095999999996,120.17474006881541
4438,公園,台南市北區公園路1072-1號2號3號,23.018431610046747,120.21581031502102
4439,崇明,台南市東區林森路一段184號,22.982191523717564,120.21630953220033
4440,長寧,台南市東區長榮路三段12號,22.992477537884483,120.22164159201337
4441,武聖,台南市中西區武聖路47號49號,23.00544789035729,120.19224639341572
4442,安中,台南市安南區安中路一段711號,23.043158896185673,120.19533757923138
4443,仁德,台南市仁德區中山路501號,22.97119363835193,120.25503828836062
4444,伍誼,台南市歸仁區復興路162之1號,22.96560427061568,120.29420415528881
4445,一心,台南市東區中華東路一段24號,22.997000462115523,120.23445133859437
4446,公平,台南市北區公園路694號,23.008469291419043,120.21011794506309
4447,森田,台南市東區東門里東門路一段199號,22.98755743963872,120.21598879087077
4448,柳營,台南市柳營區士林里柳營路二段1號3號,23.276956128224374,120.31239234442276
4449,立人,台南市北區和順里西門路三段81號,23.00260651407506,120.20338971227498
4450,嘉南,台南市仁德區二行里二仁路一段151號,22.92032398251486,120.22518438121068
4451,六甲,台南市六甲區六甲里22鄰中正路552號,23.23083308742571,120.35160044991049
4452,夏林,台南市南區夏林路134-1號134-2號,22.9816066588955,120.19499121091825
4453,北門,台南市東區北門路一段310號,22.996318610046742,120.21204831502102
4454,大恩,台南市南區大同路二段692號694號,22.967618752149594,120.21577119940568
4455,新銀,台南市新營區中山路140號,23.304619696375937,120.31711726005547
4456,玉山,台南市永康區永明街97號,23.024794106584295,120.26065924799467
4457,隆田,台南市官田區隆田里14鄰文化街130號,23.195915999999997,120.31821010545913
4458,聖賢,台南市北區大豐里文賢路315號,23.006691733279464,120.19361128752391
4459,玉井,台南市玉井區中正路54號,23.12397359394658,120.46054912712785
4460,港龍,台南市安定區港南里163號,23.089410000000044,120.23302000000001
4461,大橋,台南市永康區大橋里中華路747號,23.01820917707312,120.22662308742571
4462,市醫,台南市東區崇德路685號687號,22.968818999999996,120.22753188732756
4463,麻佳,台南市麻豆區苓子林17-13號,23.184578000618693,120.2346483001856
4464,那菝,台南市新化區那菝林241號,23.03816000000006,120.31094000000007
4465,古都,台南市東區仁和路133號,22.96952129309249,120.23430604316461
4466,騰揮,台南市歸仁區中正南路一段110號,22.96424068166075,120.29316132416763
4467,超順,台南市學甲區中正路143號,23.230658105747573,120.17956164833524
4468,慶安,台南市西港區慶安里新興街25-2號,23.120735134052758,120.20131303468182
4469,總安,台南市安南區安和路四段9號,23.050731268942243,120.21899933469922
4470,本原,台南市安南區海佃路四段2號,23.05373935304974,120.17825375979564
4471,新進,台南市新營區中正路33之14號15號,23.312690077990652,120.31669061988586
4472,千福,台南市中西區大涼里中華西路二段36號,22.992850959201334,120.18693871247612
4473,友愛,台南市中西區友愛街197之199號,22.991902995268138,120.19755453344108
4474,崇道,台南市東區崇善路571號,22.972512279214023,120.22980010742103
4475,威保,台南市關廟區南雄路一段829號,22.952153713572628,120.33060453497029
4476,文炳,台南市永康區南台街1號,23.02232414709451,120.22499071870851
4477,德南,台南市仁德區中正路二段224號,22.948702564804684,120.2513589465923
4478,鈺華,台南市永康區崑南里37鄰大仁街220號,23.005956091032395,120.25822790120597
4479,國銨,台南市安南區國安街111號113號,23.02229499916329,120.18886541548846
4480,永復,台南市永康區復華里復華一街2號,23.005392831525224,120.24034719677996
4481,立興,台南市南區灣裡路265號,22.92668270774425,120.18219874132956
4482,億載,台南市東區大同路二段95-3號,22.978698191788315,120.21337776340235
4483,尚頂,台南市永康區中正南路314號,23.03123739494492,120.22655876686478
4484,開山,台南市中西區開山路245號,22.986038262565597,120.21012922981701
4485,頂美,台南市中西區西和路1號3號,22.9992412625656,120.18768973743438
4486,喜樹,台南市南區喜東里10鄰明興路732號,22.940527064948917,120.18144242824175
4487,詠文,台南市永康區網寮里6鄰永二街202號,23.015887271163944,120.25228013336027
4488,八甲,台南市歸仁區八甲里中正北路一段194號,22.974157645017034,120.29593605773555
4489,後壁,台南市後壁區後壁里後壁71號,23.36595481320335,120.3608942396561
4490,永正,台南市永康區永康里中山南路537號,23.023926628368606,120.25285623827114
4491,七股,台南市七股區七股里14鄰154-1號,23.132040000000075,120.13015000000007
4492,體育,台南市中西區健康路166號,23.314797,120.31229847114659
4493,精工,台南市永康區中正北路735號,23.046574001125187,120.26257113154261
4494,保正,台南市仁德區中正路一段529號,22.937786413266778,120.24788397890819
4495,公道,台南市南區夏林路1-16號,22.986269863725536,120.19499838011419
4496,城中,台南市安南區安中路六段599號601號,23.06231946627047,120.1297994902765
4497,好萊富,台南市新營區南紙里太子路191號,23.30112901803341,120.29424400014425
4498,清新,台南市新化區武安里中正路321號,23.032816397955564,120.30862090244621
4499,庭園,台南市永康區埔園里龍國街77號,23.03255444214888,120.26003355981305
4500,祥安,台南市安南區大安街60號,23.031324975561297,120.19193927075995
4501,安富,台南市安南區安富街343號,23.02610492255761,120.19340477338562
4502,本安,台南市安南區淵東里安中路三段360號1樓,23.048949844307163,120.17563808174155
4503,長榮,台南市東區長榮路三段139號,22.995847068555587,120.22185884580772
4504,東敬,台南市東區莊敬路90號,22.994763202608354,120.23283908479996
4505,逢安,台南市安南區海西里海中街73號,23.03992918428649,120.18430613598602
4506,南鯤鯓,台南市北門區鯤江里841-1號,23.279704491749396,120.1280599124141
4507,詠信,台南市永康區復華七街68號,23.014398698857445,120.2466168959259
4508,永大春,台南市永康區中山北路431號,23.02927643104039,120.26838929516998
4509,南藝,台南市官田區大崎里66號,23.180810000000065,120.3985100000001
4510,安新,台南市安南區長溪路三段399號1樓,23.06810504134693,120.19633260837328
4511,埔園,台南市永康區中山路90號,23.028514407438394,120.2566164296554
4512,同發,台南市安平區安北路170-3號1樓,23.00289937996994,120.16104718581568
4513,六發,台南市歸仁區六甲里中正南路一段1020號,22.953023161809682,120.27936915889552
4514,鹽行,台南市永康區鹽洲里鹽洲二街83號,23.043106675832373,120.23479913237932
4515,麻新,台南市麻豆區中正路289號,23.1895167371746,120.25299118122805
4516,蓮營,台南市後壁區福安里200號,23.325300000000027,120.35345000000007
4517,星辰,台南市新化區全興里竹子腳177-2號,23.02776693643608,120.29308357092155
4518,德發,台南市仁德區中正路三段42號,22.972988389116534,120.25230506301565
4519,上營,台南市下營區中營里1286號,23.220880000000022,120.27295000000004
